SM_V10_1	410571	0.114
SM_V10_1	618299	0.214
SM_V10_1	618325	0.143
SM_V10_1	618344	0.214
SM_V10_1	618353	0.214
SM_V10_1	619957	0.031
SM_V10_1	619966	0.029
SM_V10_1	619968	0.026
SM_V10_1	619978	0.056
SM_V10_1	620966	0.25
SM_V10_1	620968	0.25
SM_V10_1	620990	0.2
SM_V10_1	621015	0.048
SM_V10_1	621730	0.167
SM_V10_1	621757	0.196
SM_V10_1	623548	0.026
SM_V10_1	624502	0.042
SM_V10_1	624503	0.042
SM_V10_1	624532	0.031
SM_V10_1	624538	0.033
SM_V10_1	624543	0.031
SM_V10_1	624557	0.063
SM_V10_1	624575	0.25
SM_V10_1	624582	0.026
SM_V10_1	624601	0.368
SM_V10_1	625481	0.026
SM_V10_1	625620	0.087
SM_V10_1	625632	0.087
SM_V10_1	625637	0.182
SM_V10_1	625721	0.045
SM_V10_1	625749	0.023
SM_V10_1	708678	0.022
SM_V10_1	708681	0.022
SM_V10_1	708682	0.022
SM_V10_1	708689	0.022
SM_V10_1	708706	0.022
SM_V10_1	708712	0.022
SM_V10_1	708717	0.022
SM_V10_1	1048863	0.604
SM_V10_1	1048886	0.083
SM_V10_1	1048894	0.021
SM_V10_1	1049210	0.109
SM_V10_1	1049259	0.042
SM_V10_1	1095690	0.021
SM_V10_1	1095713	0.042
SM_V10_1	1095784	0.042
SM_V10_1	1211418	0.059
SM_V10_1	1213886	0.543
SM_V10_1	1350878	0.028
SM_V10_1	1351656	0.026
SM_V10_1	1353501	0.036
SM_V10_1	1355408	0.042
SM_V10_1	1355434	0.065
SM_V10_1	1355436	0.021
SM_V10_1	1441098	0.05
SM_V10_1	1444930	0.031
SM_V10_1	1448920	0.025
SM_V10_1	1449874	0.025
SM_V10_1	1464721	0.024
SM_V10_1	1466929	0.021
SM_V10_1	1482192	0.063
SM_V10_1	1482437	0.022
SM_V10_1	1482617	0.022
SM_V10_1	1482706	0.025
SM_V10_1	1482780	0.023
SM_V10_1	1483173	0.022
SM_V10_1	1484206	0.022
SM_V10_1	1485562	0.19
SM_V10_1	1485715	0.021
SM_V10_1	1488295	0.065
SM_V10_1	1488430	0.042
SM_V10_1	1488713	0.042
SM_V10_1	1488785	0.042
SM_V10_1	1770943	0.022
SM_V10_1	1776460	0.024
SM_V10_1	1776504	0.119
SM_V10_1	1776706	0.023
SM_V10_1	1776936	0.045
SM_V10_1	1776969	1
SM_V10_1	1789952	0.083
SM_V10_1	1789955	0.083
SM_V10_1	1789999	0.021
SM_V10_1	1790098	0.021
SM_V10_1	1790412	0.021
SM_V10_1	1809000	0.022
SM_V10_1	1809020	0.021
SM_V10_1	1815206	0.021
SM_V10_1	1815297	0.063
SM_V10_1	1815317	0.063
SM_V10_1	1919800	0.022
SM_V10_1	1919822	0.364
SM_V10_1	1922459	0.146
SM_V10_1	1923242	0.024
SM_V10_1	1926090	0.025
SM_V10_1	1927120	0.065
SM_V10_1	1927184	0.025
SM_V10_1	1927185	0.026
SM_V10_1	2036594	0.021
SM_V10_1	2036703	0.063
SM_V10_1	2040539	0.021
SM_V10_1	2041772	0.021
SM_V10_1	2060632	0.021
SM_V10_1	2060679	0.021
SM_V10_1	2060693	0.022
SM_V10_1	2060697	0.104
SM_V10_1	2060970	0.021
SM_V10_1	2060988	0.021
SM_V10_1	2061004	0.021
SM_V10_1	2061020	0.021
SM_V10_1	2061031	0.043
SM_V10_1	2061085	0.022
SM_V10_1	2100130	0.955
SM_V10_1	2169817	0.045
SM_V10_1	2175440	0.025
SM_V10_1	2193903	0.042
SM_V10_1	2194051	0.024
SM_V10_1	2194057	0.095
SM_V10_1	2195615	0.021
SM_V10_1	2222312	0.023
SM_V10_1	2222614	0.023
SM_V10_1	2222748	0.022
SM_V10_1	2222792	0.024
SM_V10_1	2222957	0.023
SM_V10_1	2223617	0.021
SM_V10_1	2223748	0.196
SM_V10_1	2223775	0.024
SM_V10_1	2227457	0.022
SM_V10_1	2262529	0.024
SM_V10_1	2265429	0.021
SM_V10_1	2265498	1
SM_V10_1	2265624	0.042
SM_V10_1	2279312	0.026
SM_V10_1	2279378	0.024
SM_V10_1	2308054	0.033
SM_V10_1	2308147	0.025
SM_V10_1	2312428	0.021
SM_V10_1	2312906	0.042
SM_V10_1	2321967	0.022
SM_V10_1	2322100	0.023
SM_V10_1	2322101	0.023
SM_V10_1	2322749	0.025
SM_V10_1	2348701	0.065
SM_V10_1	2353239	0.042
SM_V10_1	2355733	0.024
SM_V10_1	2355898	0.143
SM_V10_1	2358012	0.024
SM_V10_1	2358172	0.022
SM_V10_1	2364121	0.031
SM_V10_1	2365871	0.021
SM_V10_1	2371520	0.029
SM_V10_1	2373993	0.083
SM_V10_1	2374143	0.023
SM_V10_1	2374203	0.022
SM_V10_1	2374541	0.023
SM_V10_1	2375187	0.025
SM_V10_1	2377113	0.022
SM_V10_1	2377546	0.022
SM_V10_1	2377599	0.043
SM_V10_1	2397915	0.029
SM_V10_1	2400204	0.028
SM_V10_1	2404774	0.029
SM_V10_1	2410077	0.024
SM_V10_1	2410122	0.033
SM_V10_1	2410124	0.036
SM_V10_1	2472941	0.091
SM_V10_1	2511690	0.029
SM_V10_1	2538498	0.021
SM_V10_1	2550770	1
SM_V10_1	2552458	0.022
SM_V10_1	2556708	0.022
SM_V10_1	2558219	0.022
SM_V10_1	2574845	0.109
SM_V10_1	2576101	0.023
SM_V10_1	2584996	0.125
SM_V10_1	2585303	0.024
SM_V10_1	2597672	0.043
SM_V10_1	2613861	0.028
SM_V10_1	2613874	0.028
SM_V10_1	2630094	0.042
SM_V10_1	2633489	0.125
SM_V10_1	2733267	0.022
SM_V10_1	2733540	0.021
SM_V10_1	2815103	0.026
SM_V10_1	2815131	0.033
SM_V10_1	2839562	0.021
SM_V10_1	2839589	0.021
SM_V10_1	2839656	0.045
SM_V10_1	2861355	0.025
SM_V10_1	2871668	0.024
SM_V10_1	2871796	1
SM_V10_1	2897489	1
SM_V10_1	2898643	0.023
SM_V10_1	2898698	0.955
SM_V10_1	2916032	0.043
SM_V10_1	2946929	0.026
SM_V10_1	3189225	0.022
SM_V10_1	3189338	0.059
SM_V10_1	3205043	1
SM_V10_1	3205146	0.056
SM_V10_1	3257215	0.022
SM_V10_1	3257298	0.104
SM_V10_1	3260493	0.063
SM_V10_1	3260593	0.031
SM_V10_1	3260628	1
SM_V10_1	3261890	0.105
SM_V10_1	3263388	0.176
SM_V10_1	3271303	0.028
SM_V10_1	3274776	0.021
SM_V10_1	3274948	0.021
SM_V10_1	3280843	0.042
SM_V10_1	3280867	0.083
SM_V10_1	3303573	0.028
SM_V10_1	3303793	0.029
SM_V10_1	3305859	0.091
SM_V10_1	3334240	0.021
SM_V10_1	3337363	0.042
SM_V10_1	3337449	0.565
SM_V10_1	3339965	0.476
SM_V10_1	3346841	0.026
SM_V10_1	3346936	0.395
SM_V10_1	3353258	0.031
SM_V10_1	3353280	0.033
SM_V10_1	3353319	0.028
SM_V10_1	3374183	0.042
SM_V10_1	3374252	0.021
SM_V10_1	3376937	0.022
SM_V10_1	3378744	0.021
SM_V10_1	3378800	0.023
SM_V10_1	3380510	0.022
SM_V10_1	3381078	0.042
SM_V10_1	3404613	0.022
SM_V10_1	3405658	0.048
SM_V10_1	3408783	0.043
SM_V10_1	3408801	0.021
SM_V10_1	3410090	0.026
SM_V10_1	3417612	0.026
SM_V10_1	3423011	0.031
SM_V10_1	3429558	0.026
SM_V10_1	3436493	0.033
SM_V10_1	3448666	0.021
SM_V10_1	3448892	0.026
SM_V10_1	3464200	0.048
SM_V10_1	3507435	0.05
SM_V10_1	3511563	0.026
SM_V10_1	3511638	0.021
SM_V10_1	3515434	0.021
SM_V10_1	3515715	0.026
SM_V10_1	3515777	0.023
SM_V10_1	3515821	0.021
SM_V10_1	3515844	0.063
SM_V10_1	3609426	0.065
SM_V10_1	3636130	1
SM_V10_1	3636907	0.021
SM_V10_1	3736128	0.021
SM_V10_1	3737338	0.022
SM_V10_1	3737415	0.021
SM_V10_1	3738467	0.021
SM_V10_1	3757886	0.174
SM_V10_1	3757893	0.021
SM_V10_1	3899033	0.022
SM_V10_1	3899449	0.063
SM_V10_1	3951948	0.021
SM_V10_1	3952071	1
SM_V10_1	3952215	0.022
SM_V10_1	3954370	0.021
SM_V10_1	3954424	0.042
SM_V10_1	3954487	0.023
SM_V10_1	3957704	0.025
SM_V10_1	3974191	0.028
SM_V10_1	3974212	0.15
SM_V10_1	4066268	0.022
SM_V10_1	4066294	0.674
SM_V10_1	4066364	0.667
SM_V10_1	4066422	0.021
SM_V10_1	4068987	0.313
SM_V10_1	4069034	0.021
SM_V10_1	4069050	0.021
SM_V10_1	4074070	0.022
SM_V10_1	4074174	0.05
SM_V10_1	4074269	0.35
SM_V10_1	4074506	0.023
SM_V10_1	4076430	0.022
SM_V10_1	4096748	0.023
SM_V10_1	4096801	0.022
SM_V10_1	4096809	0.386
SM_V10_1	4096835	0.022
SM_V10_1	4110716	0.429
SM_V10_1	4110773	0.432
SM_V10_1	4113670	0.031
SM_V10_1	4115602	0.05
SM_V10_1	4115731	0.042
SM_V10_1	4126445	0.023
SM_V10_1	4126535	0.063
SM_V10_1	4135787	0.024
SM_V10_1	4135792	0.024
SM_V10_1	4136067	0.031
SM_V10_1	4144210	0.022
SM_V10_1	4146693	0.022
SM_V10_1	4149078	0.025
SM_V10_1	4150580	0.021
SM_V10_1	4153207	0.125
SM_V10_1	4176762	0.071
SM_V10_1	4282083	0.021
SM_V10_1	4282108	0.021
SM_V10_1	4282158	0.022
SM_V10_1	4303693	0.021
SM_V10_1	4309555	0.043
SM_V10_1	4321521	0.022
SM_V10_1	4324276	0.056
SM_V10_1	4338370	0.024
SM_V10_1	4346144	0.413
SM_V10_1	4346145	0.413
SM_V10_1	4350509	0.139
SM_V10_1	4362448	0.029
SM_V10_1	4404369	0.042
SM_V10_1	4408663	0.024
SM_V10_1	4408671	0.19
SM_V10_1	4410069	0.15
SM_V10_1	4418433	0.021
SM_V10_1	4430799	0.021
SM_V10_1	4436165	0.024
SM_V10_1	4438313	0.028
SM_V10_1	4438317	0.028
SM_V10_1	4440445	0.022
SM_V10_1	4440599	0.975
SM_V10_1	4440744	0.979
SM_V10_1	4440754	0.979
SM_V10_1	4447348	0.022
SM_V10_1	4447709	0.033
SM_V10_1	4450495	0.042
SM_V10_1	4450654	0.021
SM_V10_1	4454518	0.021
SM_V10_1	4454520	1
SM_V10_1	4454621	0.023
SM_V10_1	4461709	0.033
SM_V10_1	4461970	0.029
SM_V10_1	4463275	0.038
SM_V10_1	4463959	0.068
SM_V10_1	4463982	0.023
SM_V10_1	4464054	0.065
SM_V10_1	4464358	0.091
SM_V10_1	4464556	0.042
SM_V10_1	4467092	0.958
SM_V10_1	4488538	0.021
SM_V10_1	4515002	0.023
SM_V10_1	4548183	0.028
SM_V10_1	4550646	0.37
SM_V10_1	4550661	0.37
SM_V10_1	4550679	0.023
SM_V10_1	4550685	0.386
SM_V10_1	4553301	0.381
SM_V10_1	4553336	0.023
SM_V10_1	4556544	0.152
SM_V10_1	4561842	0.021
SM_V10_1	4568072	0.045
SM_V10_1	4578763	0.063
SM_V10_1	4583709	0.043
SM_V10_1	4607642	0.022
SM_V10_1	4675441	0.021
SM_V10_1	4675500	0.021
SM_V10_1	4684285	0.083
SM_V10_1	4693636	0.026
SM_V10_1	4693687	0.5
SM_V10_1	4718014	0.022
SM_V10_1	4725533	0.375
SM_V10_1	4731075	0.024
SM_V10_1	4732513	0.553
SM_V10_1	4738616	0.455
SM_V10_1	4738686	0.417
SM_V10_1	4745205	0.025
SM_V10_1	4745222	0.023
SM_V10_1	4754722	0.053
SM_V10_1	4754775	0.025
SM_V10_1	4754776	0.025
SM_V10_1	4760776	0.021
SM_V10_1	4764258	0.063
SM_V10_1	4774169	0.021
SM_V10_1	4776179	0.023
SM_V10_1	4784734	0.045
SM_V10_1	4784899	0.154
SM_V10_1	4800007	0.045
SM_V10_1	4800119	0.023
SM_V10_1	4806487	0.026
SM_V10_1	4817843	0.031
SM_V10_1	4825798	0.023
SM_V10_1	4825868	0.022
SM_V10_1	4826963	0.023
SM_V10_1	4833381	0.024
SM_V10_1	4835436	0.021
SM_V10_1	4835535	0.022
SM_V10_1	4865117	0.056
SM_V10_1	4870631	0.048
SM_V10_1	4870696	0.024
SM_V10_1	4870920	0.023
SM_V10_1	4871194	0.021
SM_V10_1	4871249	0.021
SM_V10_1	4871294	0.022
SM_V10_1	4882563	0.023
SM_V10_1	4883090	0.042
SM_V10_1	4895172	0.029
SM_V10_1	4896100	0.042
SM_V10_1	4896104	0.021
SM_V10_1	4896197	0.071
SM_V10_1	4896242	0.023
SM_V10_1	4896258	0.023
SM_V10_1	4896424	0.045
SM_V10_1	4913456	0.028
SM_V10_1	4952199	0.023
SM_V10_1	4969454	0.071
SM_V10_1	4970420	0.022
SM_V10_1	4991134	0.063
SM_V10_1	4991623	0.023
SM_V10_1	4992541	0.022
SM_V10_1	4992543	0.022
SM_V10_1	4999780	0.023
SM_V10_1	5000010	0.125
SM_V10_1	5023153	0.025
SM_V10_1	5023164	0.025
SM_V10_1	5027720	0.026
SM_V10_1	5027721	0.028
SM_V10_1	5027725	0.026
SM_V10_1	5027726	0.026
SM_V10_1	5027730	0.026
SM_V10_1	5046181	0.021
SM_V10_1	5046309	0.023
SM_V10_1	5049133	0.022
SM_V10_1	5049250	0.022
SM_V10_1	5052282	0.024
SM_V10_1	5052392	0.023
SM_V10_1	5052475	0.021
SM_V10_1	5057234	0.021
SM_V10_1	5060792	0.042
SM_V10_1	5060837	0.021
SM_V10_1	5061767	0.152
SM_V10_1	5063816	0.021
SM_V10_1	5086353	0.022
SM_V10_1	5088782	0.022
SM_V10_1	5089132	0.029
SM_V10_1	5126878	0.022
SM_V10_1	5192869	0.042
SM_V10_1	5192921	0.022
SM_V10_1	5198539	0.022
SM_V10_1	5198737	0.024
SM_V10_1	5202995	0.024
SM_V10_1	5203152	0.881
SM_V10_1	5251815	0.125
SM_V10_1	5317368	0.478
SM_V10_1	5325643	0.521
SM_V10_1	5325812	0.022
SM_V10_1	5326023	0.045
SM_V10_1	5427067	0.048
SM_V10_1	5427097	0.053
SM_V10_1	5432686	0.021
SM_V10_1	5432740	0.042
SM_V10_1	5444000	0.038
SM_V10_1	5444001	0.038
SM_V10_1	5447918	0.023
SM_V10_1	5447953	0.022
SM_V10_1	5448142	0.021
SM_V10_1	5448161	0.021
SM_V10_1	5453868	0.021
SM_V10_1	5454097	0.021
SM_V10_1	5454193	0.021
SM_V10_1	5454272	1
SM_V10_1	5454537	0.021
SM_V10_1	5466173	0.022
SM_V10_1	5466281	0.083
SM_V10_1	5466459	0.05
SM_V10_1	5634837	0.028
SM_V10_1	5636568	0.111
SM_V10_1	5639946	0.386
SM_V10_1	5640031	0.022
SM_V10_1	5653338	0.375
SM_V10_1	5653498	0.022
SM_V10_1	5653550	0.643
SM_V10_1	5656294	0.6
SM_V10_1	5656295	0.6
SM_V10_1	5674671	0.565
SM_V10_1	5679290	0.023
SM_V10_1	5679322	0.043
SM_V10_1	5679367	0.022
SM_V10_1	5679521	0.022
SM_V10_1	5679545	0.609
SM_V10_1	5732541	0.028
SM_V10_1	5735648	0.231
SM_V10_1	5776944	0.024
SM_V10_1	5777093	0.021
SM_V10_1	5777141	0.021
SM_V10_1	5777233	0.05
SM_V10_1	5787999	0.412
SM_V10_1	5791232	0.565
SM_V10_1	5791317	0.024
SM_V10_1	5791640	0.025
SM_V10_1	5802933	0.021
SM_V10_1	5816434	0.109
SM_V10_1	5853544	0.063
SM_V10_1	5853761	0.022
SM_V10_1	5853917	0.022
SM_V10_1	5854034	0.636
SM_V10_1	5876360	0.022
SM_V10_1	5876596	0.382
SM_V10_1	5879080	0.024
SM_V10_1	5879213	0.043
SM_V10_1	5881156	0.024
SM_V10_1	5885176	0.045
SM_V10_1	5885220	0.063
SM_V10_1	5885419	0.029
SM_V10_1	5885619	0.026
SM_V10_1	5885666	0.048
